wav_file,txt_file,groundtruth_text_raw,groundtruth_text_train,duration,AAVE
../data_processed/wav/DCB_se2_ag2_f_02_1_part_157.wav,../data_processed/txt/DCB_se2_ag2_f_02_1_part_157.txt,"as a society, where we're going, where we can be. So literally, the whole time I'm there- I'm there for a week- I see two white people the whole time I'm there. Black ran businesses, black owned businesses. And I see what it could be, what DC could be once they're done. And in my job, you know, seeing black people working in the DEA, things that I never knew. Like I- Literally seeing so many black people that have done so many positive things for their lives,",AS A SOCIETY WHERE WE'RE GOING WHERE WE CAN BE SO LITERALLY THE WHOLE TIME I'M THERE I'M THERE FOR A WEEK I SEE TWO WHITE PEOPLE THE WHOLE TIME I'M THERE BLACK RAN BUSINESSES BLACK OWNED BUSINESSES AND I SEE WHAT IT COULD BE WHAT DC COULD BE ONCE THEY'RE DONE AND IN MY JOB YOU KNOW SEEING BLACK PEOPLE WORKING IN THE DEA THINGS THAT I NEVER KNEW LIKE I LITERALLY SEEING SO MANY BLACK PEOPLE THAT HAVE DONE SO MANY POSITIVE THINGS FOR THEIR LIVES,24.532,1
../data_processed/wav/DCB_se2_ag3_m_02_1_part_169.wav,../data_processed/txt/DCB_se2_ag3_m_02_1_part_169.txt,"I've been doing that ever since with the youth that I work with. Um, like, I took my first flight outside- I took my first flight period with /RD-WORK-2/- uh, with /RD-WORK-4/ um, when we flew to Denver, um, for a conference. I took a young man on his first flight ever.",I'VE BEEN DOING THAT EVER SINCE WITH THE YOUTH THAT I WORK WITH UM LIKE I TOOK MY FIRST FLIGHT OUTSIDE I TOOK MY FIRST FLIGHT PERIOD WITH UH WITH UM WHEN WE FLEW TO DENVER UM FOR A CONFERENCE I TOOK A YOUNG MAN ON HIS FIRST FLIGHT EVER,20.602,1
../data_processed_voc/wav/voc_7_part_267.wav,../data_processed_voc/txt/voc_7_part_267.txt,Uh if you go down to the high school and look in the -- right outside the principal's office there's a autographed Johnny Bravo in his purple and gold. {LG},UH IF YOU GO DOWN TO THE HIGH SCHOOL AND LOOK IN THE RIGHT OUTSIDE THE PRINCIPAL'S OFFICE THERE'S A AUTOGRAPHED JOHNNY BRAVO IN HIS PURPLE AND GOLD,9.818,0
../data_processed_voc/wav/voc_25_part_18.wav,../data_processed_voc/txt/voc_25_part_18.txt,so I became a --  I became a golfer and we uh have been living on golf courses up here and six months up here and six months down there so we've had homes in both -- both venues  and what else about my childhood? Well --,SO I BECAME A I BECAME A GOLFER AND WE UH HAVE BEEN LIVING ON GOLF COURSES UP HERE AND SIX MONTHS UP HERE AND SIX MONTHS DOWN THERE SO WE'VE HAD HOMES IN BOTH BOTH VENUES AND WHAT ELSE ABOUT MY CHILDHOOD WELL,19.954,0
../data_processed/wav/ROC_se0_ag3_m_01_1_part_27.wav,../data_processed/txt/ROC_se0_ag3_m_01_1_part_27.txt,"what we have in the city of Rochester now is that, uh, based upon the drug trade and public safety, a lot of people have moved. Uh, there's a little tax base now. Uh, there's entrenched, uh, uh, poverty, uh, to the deg- g- to the degree cause it's concentrated. Then in turn, that turns over",WHAT WE HAVE IN THE CITY OF ROCHESTER NOW IS THAT UH BASED UPON THE DRUG TRADE AND PUBLIC SAFETY A LOT OF PEOPLE HAVE MOVED UH THERE'S A LITTLE TAX BASE NOW UH THERE'S ENTRENCHED UH UH POVERTY UH TO THE DEG G TO THE DEGREE CAUSE IT'S CONCENTRATED THEN IN TURN THAT TURNS OVER,20.146,1
../data_processed/wav/ROC_se0_ag3_m_01_1_part_30.wav,../data_processed/txt/ROC_se0_ag3_m_01_1_part_30.txt,"Well, I don't- I don't think too many urban, uh, cities across, uh, America has moved in a good- good direction with that, but, uh, to- to just give you the local, uh, uh, reality about Rochester is that there's always an ebb and flow in terms of way narcotics are d- d- distributed. When I was coming up as a young man, heroin was, uh,",WELL I DON'T I DON'T THINK TOO MANY URBAN UH CITIES ACROSS UH AMERICA HAS MOVED IN A GOOD GOOD DIRECTION WITH THAT BUT UH TO TO JUST GIVE YOU THE LOCAL UH UH REALITY ABOUT ROCHESTER IS THAT THERE'S ALWAYS AN EBB AND FLOW IN TERMS OF WAY NARCOTICS ARE D D DISTRIBUTED WHEN I WAS COMING UP AS A YOUNG MAN HEROIN WAS UH,23.036,1
../data_processed/wav/DCB_se1_ag3_f_01_1_part_157.wav,../data_processed/txt/DCB_se1_ag3_f_01_1_part_157.txt,"And- And once you lead it to 'em, it's left up to them whether or not they gonna take it- Some will, some [won't.]",AND AND ONCE YOU LEAD IT TO 'EM IT'S LEFT UP TO THEM WHETHER OR NOT THEY GONNA TAKE IT SOME WILL SOME WON'T,5.022,1
../data_processed_voc/wav/voc_7_part_355.wav,../data_processed_voc/txt/voc_7_part_355.txt,Oh no no I knew him when I was -- he work -- his brother and -- well he did too they worked there  and his -- but his brother was  the sophistication level of his brother was maybe a three and Alvin was probably a one. {LG}  Course I'm only talking about I was (()) a five maybe.,OH NO NO I KNEW HIM WHEN I WAS HE WORK HIS BROTHER AND WELL HE DID TOO THEY WORKED THERE AND HIS BUT HIS BROTHER WAS THE SOPHISTICATION LEVEL OF HIS BROTHER WAS MAYBE A THREE AND ALVIN WAS PROBABLY A ONE COURSE I'M ONLY TALKING ABOUT I WAS A FIVE MAYBE,20.761999999999997,0
../data_processed/wav/ATL_se0_ag2_m_01_1_part_52.wav,../data_processed/txt/ATL_se0_ag2_m_01_1_part_52.txt,And yeah they can overload but all you gotta do is put 'em in the sun or under a full moon and they fully recharge. You can't do that with water. You could pour- I could pour a sludge in that shit right now and fucking put that shit in the sun and the moon and it's still gonna be sludge in that shit in the morning. You know what I'm [saying.],AND YEAH THEY CAN OVERLOAD BUT ALL YOU GOTTA DO IS PUT 'EM IN THE SUN OR UNDER A FULL MOON AND THEY FULLY RECHARGE YOU CAN'T DO THAT WITH WATER YOU COULD POUR I COULD POUR A SLUDGE IN THAT SHIT RIGHT NOW AND FUCKING PUT THAT SHIT IN THE SUN AND THE MOON AND IT'S STILL GONNA BE SLUDGE IN THAT SHIT IN THE MORNING YOU KNOW WHAT I'M SAYING,16.624000000000002,1
../data_processed_voc/wav/voc_8_part_39.wav,../data_processed_voc/txt/voc_8_part_39.txt,"So, I -- I learned basic Spanish, um, had I focused on it a lot more, it would've been a definite, uh, career builder considering the Latino influences that are now, you know, so prevalent within our state. Just -- just in my work in construction and the amount of",SO I I LEARNED BASIC SPANISH UM HAD I FOCUSED ON IT A LOT MORE IT WOULD'VE BEEN A DEFINITE UH CAREER BUILDER CONSIDERING THE LATINO INFLUENCES THAT ARE NOW YOU KNOW SO PREVALENT WITHIN OUR STATE JUST JUST IN MY WORK IN CONSTRUCTION AND THE AMOUNT OF,19.609,0
../data_processed_voc/wav/voc_2_part_57.wav,../data_processed_voc/txt/voc_2_part_57.txt,No I was the only one who went to private catholic school. Um  uh I'm not sure why my mom chose not to put Claire -- I think Claire is a little bit of a different of breed than I am. She -- I was really you know I am really outgoing and,NO I WAS THE ONLY ONE WHO WENT TO PRIVATE CATHOLIC SCHOOL UM UH I'M NOT SURE WHY MY MOM CHOSE NOT TO PUT CLAIRE I THINK CLAIRE IS A LITTLE BIT OF A DIFFERENT OF BREED THAN I AM SHE I WAS REALLY YOU KNOW I AM REALLY OUTGOING AND,21.21,0
../data_processed/wav/ROC_se0_ag1_m_03_1_part_134.wav,../data_processed/txt/ROC_se0_ag1_m_03_1_part_134.txt,"The same for the U of R and the same for RIT. You know what I'm saying, there's so many different people. I met somebody Hawaiian. I never thought I would meet somebody Hawaiian without going to Hawaii, you know what I'm saying. But",THE SAME FOR THE U OF R AND THE SAME FOR RIT YOU KNOW WHAT I'M SAYING THERE'S SO MANY DIFFERENT PEOPLE I MET SOMEBODY HAWAIIAN I NEVER THOUGHT I WOULD MEET SOMEBODY HAWAIIAN WITHOUT GOING TO HAWAII YOU KNOW WHAT I'M SAYING BUT,14.786,1
../data_processed_voc/wav/voc_36_part_157.wav,../data_processed_voc/txt/voc_36_part_157.txt,"um, God, this is just so hard to do without just stereotyping like mad, right? {LG} This is -- and -- and -- Yeah. And -- and then there's this whole desert kind of culture down here, right? Desert folks. Dunno what they sound like. But I'm thinking different kinds of people who are choosing to live -- you know, or people live in the top part of the state, you know, in this -- in this Modoc County, area, right? You know? So that's a whole different",UM GOD THIS IS JUST SO HARD TO DO WITHOUT JUST STEREOTYPING LIKE MAD RIGHT THIS IS AND AND YEAH AND AND THEN THERE'S THIS WHOLE DESERT KIND OF CULTURE DOWN HERE RIGHT DESERT FOLKS DUNNO WHAT THEY SOUND LIKE BUT I'M THINKING DIFFERENT KINDS OF PEOPLE WHO ARE CHOOSING TO LIVE YOU KNOW OR PEOPLE LIVE IN THE TOP PART OF THE STATE YOU KNOW IN THIS IN THIS MODOC COUNTY AREA RIGHT YOU KNOW SO THAT'S A WHOLE DIFFERENT,21.198,0
../data_processed_voc/wav/voc_18_part_205.wav,../data_processed_voc/txt/voc_18_part_205.txt,okay if you go out of Anderson out here to Dersch Road I don't know which way you drive when like you like you come up to w- our area like if you m- okay if you c- if you come right on the freeway,OKAY IF YOU GO OUT OF ANDERSON OUT HERE TO DERSCH ROAD I DON'T KNOW WHICH WAY YOU DRIVE WHEN LIKE YOU LIKE YOU COME UP TO W OUR AREA LIKE IF YOU M OKAY IF YOU C IF YOU COME RIGHT ON THE FREEWAY,18.226,0
../data_processed/wav/PRV_se0_ag3_m_01_1_part_35.wav,../data_processed/txt/PRV_se0_ag3_m_01_1_part_35.txt,"just to- to stay and to live- to- to be raised up, yeah. The neighborhood, um, I had all my cronies and by buddies, you know, it was like, my best- one of my best buddies stayed right next door.",JUST TO TO STAY AND TO LIVE TO TO BE RAISED UP YEAH THE NEIGHBORHOOD UM I HAD ALL MY CRONIES AND BY BUDDIES YOU KNOW IT WAS LIKE MY BEST ONE OF MY BEST BUDDIES STAYED RIGHT NEXT DOOR,12.632,1
../data_processed_voc/wav/voc_7_part_308.wav,../data_processed_voc/txt/voc_7_part_308.txt,and like there's this one company that was -- they call it the hook  and it's the formation that the union army took on top of the mountain hills and they ended the fish hook took the heaviest brunt of the fi- +fight fight on the second day cuz the southerners kept trying to go around and go over --,AND LIKE THERE'S THIS ONE COMPANY THAT WAS THEY CALL IT THE HOOK AND IT'S THE FORMATION THAT THE UNION ARMY TOOK ON TOP OF THE MOUNTAIN HILLS AND THEY ENDED THE FISH HOOK TOOK THE HEAVIEST BRUNT OF THE FI FIGHT FIGHT ON THE SECOND DAY CAUSE THE SOUTHERNERS KEPT TRYING TO GO AROUND AND GO OVER,20.332,0
../data_processed_voc/wav/voc_16_part_239.wav,../data_processed_voc/txt/voc_16_part_239.txt,"she took in borders, she could cook, and I mean they saved their money, and th- had youn- family, so they were gonna go back. So, a- at some point they decided they were gonna go back. So, I don't -- I think they were just renting, so they didn't have a house to sell. All their money, they took back over there, they had saved a- a- everything, uh, they're very thrifty.",SHE TOOK IN BORDERS SHE COULD COOK AND I MEAN THEY SAVED THEIR MONEY AND TH HAD YOUN FAMILY SO THEY WERE GONNA GO BACK SO A AT SOME POINT THEY DECIDED THEY WERE GONNA GO BACK SO I DON'T I THINK THEY WERE JUST RENTING SO THEY DIDN'T HAVE A HOUSE TO SELL ALL THEIR MONEY THEY TOOK BACK OVER THERE THEY HAD SAVED A A EVERYTHING UH THEY'RE VERY THRIFTY,21.118000000000002,0
../data_processed_voc/wav/voc_4_part_33.wav,../data_processed_voc/txt/voc_4_part_33.txt,and I like it when I see you know students or whoever now protesting things depending on to what level they go you know I think nonviolent protest is -- is fine is good is the way to get things done.,AND I LIKE IT WHEN I SEE YOU KNOW STUDENTS OR WHOEVER NOW PROTESTING THINGS DEPENDING ON TO WHAT LEVEL THEY GO YOU KNOW I THINK NONVIOLENT PROTEST IS IS FINE IS GOOD IS THE WAY TO GET THINGS DONE,12.889000000000001,0
../data_processed/wav/ROC_se0_ag1_f_02_1_part_56.wav,../data_processed/txt/ROC_se0_ag1_f_02_1_part_56.txt,"you know, sh- it just always- she always made it seem that she was gonna like, check up on us, and stuff like that. But once I left, it was- she was only concerned about what fellowships I was getting if I graduated, and like, she was just concerned about the numbers, to get, like, more grants. And, I, um, yeah, I mean I- if I am on campus I'll say hello to her, but I don't feel,",YOU KNOW SH IT JUST ALWAYS SHE ALWAYS MADE IT SEEM THAT SHE WAS GONNA LIKE CHECK UP ON US AND STUFF LIKE THAT BUT ONCE I LEFT IT WAS SHE WAS ONLY CONCERNED ABOUT WHAT FELLOWSHIPS I WAS GETTING IF I GRADUATED AND LIKE SHE WAS JUST CONCERNED ABOUT THE NUMBERS TO GET LIKE MORE GRANTS AND I UM YEAH I MEAN I IF I AM ON CAMPUS I'LL SAY HELLO TO HER BUT I DON'T FEEL,21.272,1
../data_processed/wav/ATL_se0_ag2_f_01_1_part_57.wav,../data_processed/txt/ATL_se0_ag2_f_01_1_part_57.txt,"I think it's the same. Well, f- no, yeah it's crowded. It's crowded but it doesn't- after fi- I feel like it's the same thing on a block radius type thing. It's the same amount of people. It's just that your neighbors are much closer. Like okay, you step outside on your porch, they porch is right there. Like there's a",I THINK IT'S THE SAME WELL F NO YEAH IT'S CROWDED IT'S CROWDED BUT IT DOESN'T AFTER FI I FEEL LIKE IT'S THE SAME THING ON A BLOCK RADIUS TYPE THING IT'S THE SAME AMOUNT OF PEOPLE IT'S JUST THAT YOUR NEIGHBORS ARE MUCH CLOSER LIKE OKAY YOU STEP OUTSIDE ON YOUR PORCH THEY PORCH IS RIGHT THERE LIKE THERE'S A,20.526,1
../data_processed/wav/DCB_se3_ag3_m_02_1_part_89.wav,../data_processed/txt/DCB_se3_ag3_m_02_1_part_89.txt,"I mean, of course, you know, you got a sibling. You is like, /??/ you don't want nobody messing with your brother and sister, I mean, because that's your brother and sister. The first expression on your face like, ew, why- why you wanna, um, get involved with my brother and sister? But what happened was that a couple a years ago- cause her family and my family know each other. Um, her mom had a gathering",I MEAN OF COURSE YOU KNOW YOU GOT A SIBLING YOU IS LIKE YOU DON'T WANT NOBODY MESSING WITH YOUR BROTHER AND SISTER I MEAN BECAUSE THAT'S YOUR BROTHER AND SISTER THE FIRST EXPRESSION ON YOUR FACE LIKE EW WHY WHY YOU WANNA UM GET INVOLVED WITH MY BROTHER AND SISTER BUT WHAT HAPPENED WAS THAT A COUPLE A YEARS AGO CAUSE HER FAMILY AND MY FAMILY KNOW EACH OTHER UM HER MOM HAD A GATHERING,20.56,1
../data_processed/wav/DCB_se3_ag4_f_02_1_part_144.wav,../data_processed/txt/DCB_se3_ag4_f_02_1_part_144.txt,"I don't know how I decided that. That was the school I wanted to go to somehow I decided, and so I- I applied Early Decision. And I got in. And I got some money, but back then, money did- it didn't even really, you know-",I DON'T KNOW HOW I DECIDED THAT THAT WAS THE SCHOOL I WANTED TO GO TO SOMEHOW I DECIDED AND SO I I APPLIED EARLY DECISION AND I GOT IN AND I GOT SOME MONEY BUT BACK THEN MONEY DID IT DIDN'T EVEN REALLY YOU KNOW,20.499,1
../data_processed_voc/wav/voc_35_part_2.wav,../data_processed_voc/txt/voc_35_part_2.txt,{LG} That's kinda funny. Uh it's obvious that we use slang in our household .  Well I was a banker.  Now I'm a homemaker ,THAT'S KINDA FUNNY UH IT'S OBVIOUS THAT WE USE SLANG IN OUR HOUSEHOLD WELL I WAS A BANKER NOW I'M A HOMEMAKER,20.609,0
../data_processed/wav/DCB_se1_ag2_m_01_1_part_127.wav,../data_processed/txt/DCB_se1_ag2_m_01_1_part_127.txt,"[but I'm telling you], [that they can] ball out without Stephen Curry. They would be a total different team without Draymond Green.",BUT I'M TELLING YOU THAT THEY CAN BALL OUT WITHOUT STEPHEN CURRY THEY WOULD BE A TOTAL DIFFERENT TEAM WITHOUT DRAYMOND GREEN,6.31,1
../data_processed_voc/wav/voc_7_part_44.wav,../data_processed_voc/txt/voc_7_part_44.txt,Yeah yeah oh yeah. I had another one I did at Salinas High where there's a role called Caro the bum and I finally had a -- that's one of my favorite plays. It's (()) -- it's based on a (()) play and it's a farce and they run through the audience and talk to the people. Yeah {LG},YEAH YEAH OH YEAH I HAD ANOTHER ONE I DID AT SALINAS HIGH WHERE THERE'S A ROLE CALLED CARO THE BUM AND I FINALLY HAD A THAT'S ONE OF MY FAVORITE PLAYS IT'S IT'S BASED ON A PLAY AND IT'S A FARCE AND THEY RUN THROUGH THE AUDIENCE AND TALK TO THE PEOPLE YEAH,21.738000000000003,0
../data_processed/wav/DCB_se2_ag3_m_01_1_part_225.wav,../data_processed/txt/DCB_se2_ag3_m_01_1_part_225.txt,Was it fine? Yup. They gave me Tylenol Allergy. I'll never forget. I slept six hours on the green leather sticky stinky [sofa],WAS IT FINE YEP THEY GAVE ME TYLENOL ALLERGY I'LL NEVER FORGET I SLEPT SIX HOURS ON THE GREEN LEATHER STICKY STINKY SOFA,10.291,1
../data_processed/wav/DCB_se1_ag3_f_02_1_part_18.wav,../data_processed/txt/DCB_se1_ag3_f_02_1_part_18.txt,"DC and they've- that's what everybody order. Five wings and fries with mumbo sauce on everything. <laugh> I know that's right, if you had to describe mumbo sauce in one word what would you say? Mm. Tasteful. Taste- <laugh>",DC AND THEY'VE THAT'S WHAT EVERYBODY ORDER FIVE WINGS AND FRIES WITH MUMBO SAUCE ON EVERYTHING I KNOW THAT'S RIGHT IF YOU HAD TO DESCRIBE MUMBO SAUCE IN ONE WORD WHAT WOULD YOU SAY MM TASTEFUL TASTE,20.487,1
../data_processed/wav/ROC_se0_ag1_f_03_1_part_48.wav,../data_processed/txt/ROC_se0_ag1_f_03_1_part_48.txt,"under like a- a- a far stricter like, magnifying glass than you would if you weren't in this field.",UNDER LIKE A A A FAR STRICTER LIKE MAGNIFYING GLASS THAN YOU WOULD IF YOU WEREN'T IN THIS FIELD,10.331,1
../data_processed/wav/ROC_se0_ag1_m_01_1_part_128.wav,../data_processed/txt/ROC_se0_ag1_m_01_1_part_128.txt,"And then with it being a all male school and kids that are like me, I'm like, yo look, I'm a living example. [Like- (laughing)]",AND THEN WITH IT BEING A ALL MALE SCHOOL AND KIDS THAT ARE LIKE ME I'M LIKE YO LOOK I'M A LIVING EXAMPLE LIKE,9.161,1
../data_processed/wav/DCB_se3_ag3_f_02_1_part_86.wav,../data_processed/txt/DCB_se3_ag3_f_02_1_part_86.txt,"<ts> I s- I also digress and say that's what I see, because of where I came from, from so long being away that when I compared it, that's what I see is the negative stuff. Um, and I hated it. I was like, I am moving, I can't be here, this is- I'm going to commit a crime,",I S I ALSO DIGRESS AND SAY THAT'S WHAT I SEE BECAUSE OF WHERE I CAME FROM FROM SO LONG BEING AWAY THAT WHEN I COMPARED IT THAT'S WHAT I SEE IS THE NEGATIVE STUFF UM AND I HATED IT I WAS LIKE I AM MOVING I CAN'T BE HERE THIS IS I'M GOING TO COMMIT A CRIME,21.868,1
../data_processed/wav/DCB_se2_ag4_f_03_1_part_55.wav,../data_processed/txt/DCB_se2_ag4_f_03_1_part_55.txt,"Uh, just the singing part I was good at. But the other part of the music, the training, the- the theory, the- all that stuff was too much for me. I wasn't ready for all of that, and so uh, I lost interest in it, and- /and then I/ dropped out. And I just worked. And uh, I started /RD-WORK-5/,",UH JUST THE SINGING PART I WAS GOOD AT BUT THE OTHER PART OF THE MUSIC THE TRAINING THE THE THEORY THE ALL THAT STUFF WAS TOO MUCH FOR ME I WASN'T READY FOR ALL OF THAT AND SO UH I LOST INTEREST IN IT AND AND THEN I DROPPED OUT AND I JUST WORKED AND UH I STARTED,20.424,1
../data_processed/wav/ROC_se0_ag2_m_01_4_part_17.wav,../data_processed/txt/ROC_se0_ag2_m_01_4_part_17.txt,Um. I think what it what you find in terms of the- the- the development of language. I think couple different things stand out. Especially from an education standpoint. Um.,UM I THINK WHAT IT WHAT YOU FIND IN TERMS OF THE THE THE DEVELOPMENT OF LANGUAGE I THINK COUPLE DIFFERENT THINGS STAND OUT ESPECIALLY FROM AN EDUCATION STANDPOINT UM,20.6,1
../data_processed_voc/wav/voc_36_part_104.wav,../data_processed_voc/txt/voc_36_part_104.txt,"uh, a couple students last semester -- one of whom -- we -- we, uh -- one of the things my students do is publish Mainline Magazine and there's a -- a piece in here about a young woman uh, Bella Gomez, who is transgender -- has -- is transgender who has gone from male to female. And we were really concerned about -- you know, was she gonna feel safe if we published this about her and how was she feeling about it",UH A COUPLE STUDENTS LAST SEMESTER ONE OF WHOM WE WE UH ONE OF THE THINGS MY STUDENTS DO IS PUBLISH MAINLINE MAGAZINE AND THERE'S A A PIECE IN HERE ABOUT A YOUNG WOMAN UH BELLA GOMEZ WHO IS TRANSGENDER HAS IS TRANSGENDER WHO HAS GONE FROM MALE TO FEMALE AND WE WERE REALLY CONCERNED ABOUT YOU KNOW WAS SHE GONNA FEEL SAFE IF WE PUBLISHED THIS ABOUT HER AND HOW WAS SHE FEELING ABOUT IT,21.366,0
../data_processed_voc/wav/voc_28_part_167.wav,../data_processed_voc/txt/voc_28_part_167.txt,tie it up off to the boat we had bumpers r- clear round the on the raft and we'd tow it up there and then we'd uh we'd e- get out where we wanted to wanted to s- ski or or whatev- go swimming or we'd we'd just uh,TIE IT UP OFF TO THE BOAT WE HAD BUMPERS R CLEAR ROUND THE ON THE RAFT AND WE'D TOW IT UP THERE AND THEN WE'D UH WE'D E GET OUT WHERE WE WANTED TO WANTED TO S SKI OR OR WHATEV GO SWIMMING OR WE'D WE'D JUST UH,21.055,0
../data_processed_voc/wav/voc_29_part_141.wav,../data_processed_voc/txt/voc_29_part_141.txt,Nah I don't think uh I don't think my family will let me take -- take her but  I'd like to -- I don't know. I'll probably just get another dog.,NAH I DON'T THINK UH I DON'T THINK MY FAMILY WILL LET ME TAKE TAKE HER BUT I'D LIKE TO I DON'T KNOW I'LL PROBABLY JUST GET ANOTHER DOG,6.88,0
../data_processed/wav/DCB_se1_ag4_f_01_2_part_93.wav,../data_processed/txt/DCB_se1_ag4_f_01_2_part_93.txt,"Mm-hm. And just like I'm'a vote because you know it'd be a shock if Hillary became President, she'd be our first woman President. So, things like that yes, I see change in that. Because at one time you know they wouldn't even consider a black person to get- going into the White House?",MM HM AND JUST LIKE I'M'A VOTE BECAUSE YOU KNOW IT'D BE A SHOCK IF HILLARY BECAME PRESIDENT SHE'D BE OUR FIRST WOMAN PRESIDENT SO THINGS LIKE THAT YES I SEE CHANGE IN THAT BECAUSE AT ONE TIME YOU KNOW THEY WOULDN'T EVEN CONSIDER A BLACK PERSON TO GET GOING INTO THE WHITE HOUSE,21.66,1
../data_processed_voc/wav/voc_38_part_113.wav,../data_processed_voc/txt/voc_38_part_113.txt,"I just -- I like Sacramento. I mean, I'm glad this is where we are. I just feel like, you know, we have a lot of things to do around here. An' if we want to go to San Fransisco it's, you know, a two hour drive, and if we want to go to the mountains to go skiing, it's a two hour drive an' it's just a nice central place I think an' it kinda -- you can get to things if you want to get to 'em but you don't have to an' we have enough around ourselves that we can take care of it an'",I JUST I LIKE SACRAMENTO I MEAN I'M GLAD THIS IS WHERE WE ARE I JUST FEEL LIKE YOU KNOW WE HAVE A LOT OF THINGS TO DO AROUND HERE AN' IF WE WANT TO GO TO SAN FRANSISCO IT'S YOU KNOW A TWO HOUR DRIVE AND IF WE WANT TO GO TO THE MOUNTAINS TO GO SKIING IT'S A TWO HOUR DRIVE AN' IT'S JUST A NICE CENTRAL PLACE I THINK AN' IT KINDA YOU CAN GET TO THINGS IF YOU WANT TO GET TO 'EM BUT YOU DON'T HAVE TO AN' WE HAVE ENOUGH AROUND OURSELVES THAT WE CAN TAKE CARE OF IT AN',26.811,0
../data_processed/wav/PRV_se0_ag3_f_02_2_part_10.wav,../data_processed/txt/PRV_se0_ag3_f_02_2_part_10.txt,"You know, even um, I know quite a few young people you know, like I said before that probably would have moved away now they're trying to get them apartment or- and then maybe work on getting a home.",YOU KNOW EVEN UM I KNOW QUITE A FEW YOUNG PEOPLE YOU KNOW LIKE I SAID BEFORE THAT PROBABLY WOULD HAVE MOVED AWAY NOW THEY'RE TRYING TO GET THEM APARTMENT OR AND THEN MAYBE WORK ON GETTING A HOME,12.058,1
../data_processed/wav/DCB_se1_ag2_m_01_1_part_69.wav,../data_processed/txt/DCB_se1_ag2_m_01_1_part_69.txt,"[You get paid mi- nah], cause you get paid millions of dollars, see it's not slavery if you getting paid millions of dollars for it. That's true. You know what I'm saying. That is true. You know what I'm saying. But think about this though- Alright if you get a young boy, that's born with all these- all these- you know what I'm saying, gifts from God. You know what I'm saying. All these gifts from God,",YOU GET PAID MI NAH CAUSE YOU GET PAID MILLIONS OF DOLLARS SEE IT'S NOT SLAVERY IF YOU GETTING PAID MILLIONS OF DOLLARS FOR IT THAT'S TRUE YOU KNOW WHAT I'M SAYING THAT IS TRUE YOU KNOW WHAT I'M SAYING BUT THINK ABOUT THIS THOUGH ALRIGHT IF YOU GET A YOUNG BOY THAT'S BORN WITH ALL THESE ALL THESE YOU KNOW WHAT I'M SAYING GIFTS FROM GOD YOU KNOW WHAT I'M SAYING ALL THESE GIFTS FROM GOD,20.004,1
../data_processed/wav/ROC_se0_ag2_f_01_1_part_193.wav,../data_processed/txt/ROC_se0_ag2_f_01_1_part_193.txt,"um, cause I wasn't paying rent. You know, living with my parents (laughing) and getting all this free money. Um, so from there I, um- I knew a woman and- and her daughter th- um, her daughter a- uh, has cerebral palsy, and she was looking for someone to work on some life skills",UM CAUSE I WASN'T PAYING RENT YOU KNOW LIVING WITH MY PARENTS AND GETTING ALL THIS FREE MONEY UM SO FROM THERE I UM I KNEW A WOMAN AND AND HER DAUGHTER TH UM HER DAUGHTER A UH HAS CEREBRAL PALSY AND SHE WAS LOOKING FOR SOMEONE TO WORK ON SOME LIFE SKILLS,21.168000000000006,1
../data_processed_voc/wav/voc_8_part_245.wav,../data_processed_voc/txt/voc_8_part_245.txt,"Because the kids play together, it brings the parents together or even if it doesn't bring the parents together, it exposes the kids to family life in more than just their own.",BECAUSE THE KIDS PLAY TOGETHER IT BRINGS THE PARENTS TOGETHER OR EVEN IF IT DOESN'T BRING THE PARENTS TOGETHER IT EXPOSES THE KIDS TO FAMILY LIFE IN MORE THAN JUST THEIR OWN,9.648,0
../data_processed/wav/ATL_se0_ag1_m_05_1_part_32.wav,../data_processed/txt/ATL_se0_ag1_m_05_1_part_32.txt,"[Um], I mean, we would kick it. We would chill. I have a group of friends, um, especially during the summer time, like we played baseball, so literally we would kick it and watch baseball, the Braves, um, uh, the whole day then get on the video game and play a while, um, go outside, you know, /it's-/ just enjoy the- enjoy the sunshine of course when we were younger.",UM I MEAN WE WOULD KICK IT WE WOULD CHILL I HAVE A GROUP OF FRIENDS UM ESPECIALLY DURING THE SUMMER TIME LIKE WE PLAYED BASEBALL SO LITERALLY WE WOULD KICK IT AND WATCH BASEBALL THE BRAVES UM UH THE WHOLE DAY THEN GET ON THE VIDEO GAME AND PLAY A WHILE UM GO OUTSIDE YOU KNOW IT'S JUST ENJOY THE ENJOY THE SUNSHINE OF COURSE WHEN WE WERE YOUNGER,20.21,1
