../data_processed_voc/wav/voc_16_part_4.wav,../data_processed_voc/txt/voc_16_part_4.txt,ALL OF THAT I YES MHM SO THAT'S WHAT I HAD TO HAD TO DO WHEN I CAME HOME FROM SCHOOL,0,all of that. I yes. Mhm. So that's what I had to had to do when I came home from school.,5.695
../data_processed_voc/wav/voc_7_part_229.wav,../data_processed_voc/txt/voc_7_part_229.txt,TO THE NICER PARTS OF TOWN NORTH HIGH'S FINE I MEAN NORTH NORTH SALINAS IS FINE NOW THAT'S ALWAYS BEEN NORTH SALINAS SPEAKING OF DESIGNATIONS IT WAS NEVER SOUTH SALINAS UNTIL LATELY AND IT WAS NEVER EAST SALINAS UNTIL LATELY,0,to  the nicer parts of town. North High's fine -- I mean north -- north Salinas is fine. now that's always been north Salinas  speaking of designations. It was never south Salinas  until lately and it was never east Salinas until lately.,22.249000000000002
../data_processed_voc/wav/voc_28_part_306.wav,../data_processed_voc/txt/voc_28_part_306.txt,FEW OF THEM BUT BUT THEY THEY GREW A BIG GARDEN DOWN ON THE WELL ON THE RIVER BOTTOM THERE YOU KNOW TH BUT UH TH THAT RIVER HAS CHANGED SO MUCH THERE THAT WELL THAT WHEN THAT WHAT WAS IT THE EIGHTY SEVEN FIRES THAT,0,few of them but but they- they grew a big garden down on the well on the river bottom there you know th- but uh th- that river has changed so much [inaudible] there that well that [inaudible] when that what was it the eighty seven fires that,21.46
../data_processed_voc/wav/voc_32_part_85.wav,../data_processed_voc/txt/voc_32_part_85.txt,SHE IS FLUENT IN SIGN LANGUAGE SHE'S LEARNED SIGN LANGUAGE SINCE SHE'S GRADUATED SHE WANTS TO BE A MIDWIFE,0,She is fluent in sign language. She's learned sign language since she's graduated; she wants to be a midwife.,5.69
../data_processed_voc/wav/voc_34_part_94.wav,../data_processed_voc/txt/voc_34_part_94.txt,MY SCHOOL WHICH WAS PROBABLY GOOD MILE NOT EVERY DAY I DON'T KNOW U BUT I DO REMEMBER DOING IT SEVERAL TIMES WALKING DOWN MAIN STREET TO SCHOOLS,0,"my school, which was probably good mile. {BR} Not every day, I don't know u- -- but I do remember doing it {BR} several times, walking down Main Street {BR} to schools.",10.898
../data_processed_voc/wav/voc_33_part_50.wav,../data_processed_voc/txt/voc_33_part_50.txt,I DON'T REMEMBER THAT MUCH FROM HIGH SCHOOL UM I CAN'T REALLY TELL YOU MUCH ABOUT THAT RIVALRY OR ANYTHING I MEAN I PLAYED SPORTS AND EVERY TEAM WAS A RIVAL AND MY TEAM WAS NEVER THAT GREAT AND I DON'T I DIDN'T REALLY LIKE GO TO ALL THE FOOTBALL GAMES OR ANYTHING LIKE THAT SO I DON'T REALLY REMEMBER THAT,0,I don't remember that much from high school. {LG} Um I can't really tell you much about that rivalry or anything. I mean I played sports and every team was a rival and my team was never that great and I don't -- I didn't really like go to all the football games or anything like that so I don't really remember that.,20.386
../data_processed_voc/wav/voc_11_part_41.wav,../data_processed_voc/txt/voc_11_part_41.txt,AND THEN ALL THE REST I GUESS WELL NO THESE ARE THESE ARE DIFFERENT THAN THAT AND THERE'S ALL THIS YOU KNOW WHICH IS ALL ONE DIFFERENT THING HERE TOO SO,0,"And then all the rest, I guess. Well no, these are these are different than that. And there's all this, you know, which is all one different thing here too, so.",9.726
../data_processed_voc/wav/voc_10_part_424.wav,../data_processed_voc/txt/voc_10_part_424.txt,MHM YEAH I GUESS IT'S A BIG STATE BUT NOW WE HAVE ALL THESE,0,mhm [yes] ... yeah I guess it's a big state but now we have all these,5.035
../data_processed_voc/wav/voc_0_part_302.wav,../data_processed_voc/txt/voc_0_part_302.txt,AND ALL DURING THE WEEK THEY'D PANACAKE THEY'D HAVE SOME KIND OF ACTIVITY GOING ON UH STARTING FROM ROBBING THE BANK UH IDENTIFYING THE BANK ROBBER THE GET AWAY THE ASSISTANT TO THE BANK ROBBER UH THIS WAS ALL PLAY,0,And all during the week they'd panacake they'd have some kind of activity going on. Uh starting from robbing the bank uh identifying the bank robber the get away the assistant to the bank robber uh this was all play,22.488000000000003
../data_processed_voc/wav/voc_0_part_134.wav,../data_processed_voc/txt/voc_0_part_134.txt,AND UH BUT I WO EH EH EH I WOULD ALWAYS HAVE A SHOTGUN WITH ME AND MAKE SURE THAT IF THERE WAS ANY BUT I GOT I GOT PRETTY GOOD TO WHERE I UH I WASN'T AFRAID OF THEM BUT I RESPECT THEM,0,and uh but I wo- eh eh eh I would always have a shotgun with me. And make sure that if there was any but I got I got pretty good to where I uh I wasn't afraid of them but I respect them.,14.386
../data_processed_voc/wav/voc_26_part_231.wav,../data_processed_voc/txt/voc_26_part_231.txt,YOU KNOW SO IT SO IT'S HAS THE WOMAN'S TOUCH TO IT UM SHE JUST SHE HAS TROUBLE,0,you know so it so it's has the woman's touch to it [cough] um she just she has trouble ,6.933
../data_processed_voc/wav/voc_36_part_80.wav,../data_processed_voc/txt/voc_36_part_80.txt,UH IF THEIR FAMILIES HAVE MEANS MAY GO TO FOUR YEAR SCHOOLS WHERE THEY CAN AFFORD TO GO FRANKLY SO WE GET THE PEOPLE WHO ARE ALWAYS GONNA HAVE TO BE WORKING PEOPLE WHO ARE COMING BACK TO SCHOOL BECAUSE THEY'RE YOUNG M I JUST HAD A YOUNG MOTHER WHO I JUST TAUGHT THIS ENGLISH COMP CLASS HAD A YOUNG MOTHER IN HER USING HER BREASTPUMP TO PUMP AND SO SHE WAS OUT OF CLASS FOR TWENTY FIVE MINUTES SO I TOLD HER THAT WAS FINE THAT WAS THAT WAS OKAY WITH ME,0,"uh, if their families have means, may go to four-year schools where they can afford to go, frankly. So, we get the people who are always gonna have to be working. People who are coming back to school because they're young m -- I just had a young mother who -- I just taught this English Comp class, had a young mother in her using her breastpump to pump and so she was out of class for twenty-five minutes. So I told her that was fine, that was -- that was okay with me.",20.829
../data_processed_voc/wav/voc_12_part_40.wav,../data_processed_voc/txt/voc_12_part_40.txt,AND THEN WHEN HE WAS READY TO RETIRE UH BECAUSE HEALTH WAS NOT GOOD HE SAID HE WOULD LIKE TO BUILD FIND A HOUSE OUT HERE AND SO WE DID WE FOUND A HOUSE HERE WE DIDN'T WANT TO HE DIDN'T WANT TO LIVE ON OUR RANCH BECAUSE HE SAID YOU GET THINGS HOUSES AND THINGS ALL TIED UP AND IT WAS A FAM FAMILY RANCH WELL ER,0,"{LS} And then when he was ready to retire uh -- because health was not good. {BR} He said he would like to build -- find a house out here {LS} and so we did we found a house here. We didn't want to -- he didn't want to live on our ranch because he said ""You get things -- houses and things all tied up"" and it was a fam- +family ranch."" Well er",22.11
../data_processed_voc/wav/voc_18_part_565.wav,../data_processed_voc/txt/voc_18_part_565.txt,W WELL THAT'S WHAT I DIDN'T WANT TO GET ON MY PERSONAL THING I WANTED TO TELL YOU HOW IT WAS LIKE,0,w- well that's what I didn't want to get on my personal thing I wanted to tell you how it was like,5.428999999999999
../data_processed_voc/wav/voc_34_part_361.wav,../data_processed_voc/txt/voc_34_part_361.txt,UH ONE OH ONE AND IT'LL TAKE YOU TO YOU SEE THE SIGN YOU GO TO HIGH HIGHWAY SALINAS HIGHWAY IF HI HIGHWAY THEY CALL IT HIGHWAY SIXTY EIGHT OR YOU CAN GO INDIAN ROAD WHICH H IS GOING PAST FOUR DOOR THERE'S TWO TWO ROUTES YOU'LL LOOK AT YOUR MAP AND YOU BUT THE ONE SIXTY EIGHT IS GOING OVER THE BRIDGE,0,"uh One Oh One and it'll take you to {BR} you see the sign, you go to high- +highway -- {BR} (( )) Salinas {BR} Highway, if -- Hi- +Highway -- they call it Highway {BR} Sixty-Eight Or you can go {BR} Indian Road, which h- -- is going past ((Four Door.)) There's two two routes, you'll look at your map and you {BR} But the one -- Sixty-Eight is going over the bridge {BR}",22.636
../data_processed_voc/wav/voc_4_part_38.wav,../data_processed_voc/txt/voc_4_part_38.txt,SAN JOSE STATE AND U C L A I THINK WERE THE ONLY THREE SCHOOLS IN CALIFORNIA,0,San Jose State and U C L A I think were the only three schools in California,7.0920000000000005
../data_processed_voc/wav/voc_9_part_71.wav,../data_processed_voc/txt/voc_9_part_71.txt,IN IN PARIS AND IN ITALY AND ROME AND AND WE JUST WALKED EVERYWHERE YOU KNOW TH IT'S NOT IT'S SACRAMENTO IS NOT SET UP TO BE A WALKABLE C UNLESS YOU'RE IN MIDTOWN WHICH IS FABULOUS YEAH THAT,0,in -- in Paris and in Italy and Rome and -- and -- we just walked everywhere you know th- +(()) -- it's not -- it's -- Sacramento is not set up to be a walkable c- +(()) -- unless you're in midtown which is fabulous yeah that,21.078000000000003
../data_processed_voc/wav/voc_20_part_49.wav,../data_processed_voc/txt/voc_20_part_49.txt,BEING A CHILD PSYCHOLOGIST YOU ACTUALLY NEED TO HAVE I BELIEVE IT WAS A P H D LIKE OFF THE BAT SO I DIDN'T WANT TO HAVE TO AGAIN BE IN SCHOOL FOR THAT LONG IMMEDIATELY THAT'S A LOT OF DEBT TO RACK UP SO I LOOKED FOR A ROUND ABOUT WAY AND I FOUND THAT IF I DID A CHILD DEVELOPMENT MAJOR AND A COUNSELING MINOR I COULD DO THE SAME THING WITH MASTERS,0,being a child psychologist you actually need to have I believe it was a P H D like off the bat so I didn't want to have to again be in school for that long immediately. That's a lot of debt to rack up so I looked for a round about way and I found that if I did a child development major and a counseling minor I could do the same thing with Masters,22.401999999999997
../data_processed_voc/wav/voc_7_part_222.wav,../data_processed_voc/txt/voc_7_part_222.txt,CAUSE EVERYBODY WAS GONNA TURN SEVENTY THAT YEAR AT SOME POINT OR ANOTHER,0,cuz everybody was gonna turn seventy that year at some point or another.,6.525
../data_processed_voc/wav/voc_8_part_208.wav,../data_processed_voc/txt/voc_8_part_208.txt,YOU KNOW BACK WHEN BACK WHEN THE STATE FIRST GOT FOUNDED LOTS OF PEOPLE DIDN'T GET ANY FURTHER THAN THIRTY OR FORTY MILES BEYOND WHERE THEY WERE,0,"you know, back when -- back when the state first got founded lots of people didn't get any further than thirty or forty miles beyond where they were.",9.227
../data_processed_voc/wav/voc_24_part_256.wav,../data_processed_voc/txt/voc_24_part_256.txt,WAS WHERE A LOT OF THEM LIVE AND AND I DON'T KNOW OR REMEMBER ALL THE DETAILS BUT UM FOR SOME TIME UM THERE WERE A LOT OF THEM LIVING THERE AND THEY HAVE LIKE NO POWER NO WATER NO WHATEVER AND I,0,was where a lot of them live and and I don't know or remember all the details but um for some time um there were a lot of them living there. And they have like no power no water no whatever and I,20.788
../data_processed_voc/wav/voc_25_part_8.wav,../data_processed_voc/txt/voc_25_part_8.txt,POPULATION WAS ONLY ABOUT A HUNDRED THOUSAND IN THE CITY LIMITS THOSE DAYS UM WE FELT THAT PLACES LIKE FAIR OAKS WHERE WE'RE SITTING NOW AND UH CARMICHAEL AND THESE PLACES THEY WERE ALL OUT IN THE COUNTRY THEY HAD NOTHING TO DO WITH US AND OUR HIGH SCHOOL WE ONLY HAD TWO HIGH SCHOOLS IN SACRAMENTO TWO PUBLIC HIGH SCHOOLS MCCLATCHY HIGH SCHOOL AND SACRAMENTO HIGH SCHOOL THAT WAS IT THEN THERE WAS CHRISTIAN BROTHERS AND SAINT MARY'S THE,0,population was only about a hundred thousand in the city limits those days um we felt that places like Fair Oaks where we're sitting now and uh Carmichael and these places they were all out in the country. They had nothing to do with us and our high school -- we only had two high schools in Sacramento -- two public high schools. McClatchy High School and Sacramento High School that was it then there was Christian Brothers and Saint Mary's the --,22.279
../data_processed_voc/wav/voc_28_part_156.wav,../data_processed_voc/txt/voc_28_part_156.txt,HE SPEAKS ENGLISH AND LOGGER THEN HE WAS LAUGHING ABOUT IT BUT UH THEY GET THEY GET QUITE A KICK OUT OF THAT BUT UH IT WAS IT IT WAS A GOOD LIFE WE'VE,0,"""he speaks"" ""English and logger"" [laughter] then he was laughing about it [laughter] but uh they get they get quite a kick out of that [laughter] but uh it was it- it was a good life we've",20.401
../data_processed_voc/wav/voc_0_part_198.wav,../data_processed_voc/txt/voc_0_part_198.txt,WE HAVE THAT CONVENTION CENTER RIGHT THERE THAT CAN'T EVEN MAKE IT MAKE A GO OF IT,0,We have that convention center right there that can't even make it make a go of it,5.572
../data_processed_voc/wav/voc_19_part_10.wav,../data_processed_voc/txt/voc_19_part_10.txt,MM HANGING OUT WITH MY FRIENDS SMOKING MARIJUANA READING ALWAYS READING WENT TO A LOT OF SHOWS 'SPECIALLY LIKE MY JUNIOR AND SENIOR YEARS GOT WAY INTO THE PUNK SCENE SO I WENT TO A LOT OF SHOWS,0,"Mm, hanging out with my friends, smoking marijuana, {LG} reading, always reading. Went to a lot of shows, 'specially like my junior and senior years. Got way into the punk scene so I went to a lot of shows.",14.685
../data_processed_voc/wav/voc_38_part_74.wav,../data_processed_voc/txt/voc_38_part_74.txt,UM OF COURSE WE'RE GOING BACK FIFTEEN YEARS BUT WE WENT OUT DRINKING AND I HAD MY CALIFORNIA ID AND THE BAR THE UM GUY AT THE DOOR'S LIKE LOOKING AT MY ID AND LOOKS AT ME AND HE'S LIKE SAY PENNSYLVANIA I'M LIKE PENNSYLVANIA HE'S LIKE YEP YOU'RE FROM CALIFORNIA AND HE HANDED ME MY ID BACK I'M LIKE,0,"um, of course we're going back fifteen years but we went out drinking and I had my California ID and the bar -- the um, guy at the door's like looking at my ID and looks at me and he's like, ""Say Pennsylvania."" I'm like, ""Pennsylvania."" He's like,""Yep, you're from California."" {LG} And he handed me my ID back. I'm like,",17.156
../data_processed_voc/wav/voc_8_part_90.wav,../data_processed_voc/txt/voc_8_part_90.txt,SO THERE WAS NO THERE WAS NO LYMPH INVOLVEMENT THERE WAS NO METASTASIZING OR ANYTHING UM AND SHE WASN'T EVEN AS CLASSIFIED AS STAGE ONE IT WAS PRE STAGE ONE SO SHE WENT THROUGH WHAT WAS CALL RE WHAT'S REFERRED TO AS A LOBECTOMY WHERE IT'S KINDA LIKE A SCOOP,0,"so there was no -- there was no lymph involvement, there was no metastasizing or anything, um, and she wasn't even as classified as stage one, it was pre-stage one. So, she went through what was call -- re -- what's referred to as a lobectomy where it's kinda like a scoop.",20.245
../data_processed_voc/wav/voc_16_part_209.wav,../data_processed_voc/txt/voc_16_part_209.txt,AND THIS Y YOUNG MAN H MY HUSBAND AND GOT TO ALWAYS WERE BEST OF FRIENDS,0,And this y- young man h- my husband and got to always were best of friends.,5.04
../data_processed_voc/wav/voc_18_part_300.wav,../data_processed_voc/txt/voc_18_part_300.txt,TH THAT PRISONERS ARE PAROLED TO AND WHEN I WHEN I MOVED WHEN I WAS LIVING IN COTTONWOOD WHEN WE FIRST MOVED THERE I DIDN'T HAVE A COMPUTER AND UH MY EX WIFE GOES WELL DO YOU KNOW THAT YOU HAVE TWO REGISTERED SEX OFFENDERS YOU HAVE ONE LIVING RIGHT NEXTDOOR TO YOU AND ONE FOUR TRAILERS AROUND THE CORNER FROM YOU,0,"th- that prisoners are paroled to and when I when I moved when I was living in Cottonwood when we first moved there I didn't have a computer and uh my ex-wife goes ""well do you know that you have two registered sex offenders"" ""you have one living right nextdoor to you"" ""and one four trailers around the corner from you""",22.308000000000003
../data_processed_voc/wav/voc_15_part_31.wav,../data_processed_voc/txt/voc_15_part_31.txt,WELL MY GRANDFATHER CAME TO CALIFORNIA WITH A WAGON TRAIN IN EIGHTEEN FIFTY TWO AND FROM MISSOURI HE WAS UH I THINK HE WAS EIGHTEEN YEARS OLD AT THE TIME AND UM THEN HE MOVED INTO WHAT WAS CALLED HANGTOWN IN THOSE DAYS IT WAS PLACERVILLE,0,well my grandfather came to California with a wagon train in eighteen fifty two and from Missouri he was uh I think he was eighteen years old at the time and um then he moved into what was called Hangtown in those days it was Placerville,20.178
../data_processed_voc/wav/voc_8_part_130.wav,../data_processed_voc/txt/voc_8_part_130.txt,THERE WERE A LOT OF PEOPLE WHO HAD CONC EVERYBODY LIKES TO POINT FINGERS AT SLUM LORDS UM AND THERE'S A NUMBER OF 'EM THERE'S ALSO AN,0,"there were a lot of people who had conc -- everybody likes to point fingers at slum lords. Um, and there's a number of 'em. There's also an",9.023
../data_processed_voc/wav/voc_1_part_85.wav,../data_processed_voc/txt/voc_1_part_85.txt,SO NO I HAVEN'T NOTICED A LOT OF THE POLITICS OR ELITISM OR EXCLUSIVE ACTIVITY THAT YOU MIGHT FIND ELSEWHERE I'M SURE IT'S THERE AND I'M SURE IT MAY BE COMING BUT SO FAR I HAVEN'T NOTICED IT,0,so no I haven't noticed a lot of the politics ... or elitism or ... exclusive activity that you might find elsewhere I'm sure it's there and I'm sure it may be coming ... but so far I haven't noticed it ...,15.818
../data_processed_voc/wav/voc_2_part_134.wav,../data_processed_voc/txt/voc_2_part_134.txt,THEY HAVE REALLY NICE LIKE UM LIKE VINEYARDS WITH HOTELS ON THEM SO THAT YOU CAN LIKE DO WINE TASTINGS ALL NIGHT AND THEN STAY THERE I KNOW A LOT OF MY FRIENDS' PARENTS GO THERE FOR ANNIVERSARIES AND BI BIRTHDAYS FORTIETH BIRTHDAYS AND STUFF BAKERSFIELD FRESNO I DON'T EVEN KNOW WHAT MERCED IS,0,They have really nice like um -- like vineyards with hotels on them so that you can like do wine tastings all night and then stay there. I know a lot of my friends' parents go there for anniversaries and bi- +birthdays fortieth birthdays and stuff  Bakersfield Fresno -- I don't even know what Merced is.,21.642
../data_processed_voc/wav/voc_29_part_33.wav,../data_processed_voc/txt/voc_29_part_33.txt,UH THERE WAS ONE ON SECOND SATURDAY HERE IN SACRAMENTO A FEW WEEKS AGO WHICH WAS LIKE IT'S ART GALLERIES AND FREE MUSIC EVERY SECOND SATURDAY OF THE MONTH BUT UH THERE WAS THIS ONE ARTIST THAT I SAW THAT HE DID A LOT OF WORK WITH UM LIKE LOWER WHAT'S THE WORD I'M LOO LOOKING LOWER SHUTTER SPEEDS SO YOU KNOW WHEN YOU TAKE A PICTURE ON A CAMERA WITH A LOWER SHUTTER SPEED IT KINDA BLURS THE MOTION SO HE CALLED IT YOU KNOW SOMETHING STUPID LIKE PHOTOGRAPHY IN MOTION BUT,0,Uh there was one on second Saturday here in Sacramento a few weeks ago which was -- like it's art galleries and free music every second Saturday of the month but uh there was this one artist that I saw that -- he did a lot of work with um like lower what's the word I'm loo- +looking lower shutter speeds so you know when you take a picture on a camera with a lower shutter speed it kinda blurs the motion? So he called it you know something stupid like photography in motion but,22.886
../data_processed_voc/wav/voc_37_part_28.wav,../data_processed_voc/txt/voc_37_part_28.txt,UH ONE OF THE GUYS FROM THE BAND GOT MARRIED AND SO UH WE KIND OF STAGED A LITTLE REUNION WHERE WE YOU KNOW THE NIGHT BEFORE THE WEDDING,0,"uh one of the guys from the band got married and so uh we kind of staged a little reunion where we, you know the night before the wedding.",6.66
../data_processed_voc/wav/voc_30_part_127.wav,../data_processed_voc/txt/voc_30_part_127.txt,I DON'T KNOW I WOULD SAY A LOT OF THE YOUNGER PEOPLE ARE MUCH MORE LIBERAL UM THAN SOME OF I WOULD SAY A LOT OF THE RANCHERS A LOT OF THE ACTUAL FARM LIKE THE MY DAD LIKE THE FARMER FARMERS ARE MUCH MORE CONSERVATIVE UM,0,"I don't know-- I would say a lot of the younger people are much more liberal um, than some of-- I would say a lot of the ranchers a lot of the actual farm-- like the my dad, like the farmer farmers are much more conservative um",20.682
../data_processed_voc/wav/voc_11_part_35.wav,../data_processed_voc/txt/voc_11_part_35.txt,NOPE WITH KIDS YEAH YEAH NO ADULTS I WASN'T REALLY AN ADULT THEN SO IT IT'S HARD FOR ME TO SAY SO,0,"Nope, with kids, yeah, yeah. No, adults -- I wasn't really an adult then, so it- it's hard for me to say, so.",6.7829999999999995
../data_processed_voc/wav/voc_27_part_103.wav,../data_processed_voc/txt/voc_27_part_103.txt,SO THAT'S SAD TOO I THINK THAT'S SAD BUT ANYWAY THAT'S NO I DIDN'T KNOW ABOUT ISSUES AT ALL UNTIL I GOT UP HERE AND THEN YOU KNOW JUST BECAME MORE OPEN ABOUT AND AND AS THE YEARS WENT BY READING,0,so that's sad too I think that's sad but anyway that's no I didn't know about [spells out L.G.B.T.] issues at all until I got up here and then you know just became more open about and and as the years went by reading,20.187
../data_processed_voc/wav/voc_31_part_80.wav,../data_processed_voc/txt/voc_31_part_80.txt,AND THEN I WENT TO UM I STARTED GOING TO I WAS CATHOLIC AS I SAID BUT I HADN'T BEEN CATHOLIC I HADN'T BEEN,0,"And then I went to um I started going to I was Catholic as I said, but I hadn't been Catholic. I hadn't been",5.48
../data_processed_voc/wav/voc_34_part_234.wav,../data_processed_voc/txt/voc_34_part_234.txt,U I I DON'T UH I DON'T THINK WE'RE REALLY ALL THAT MUCH DIFFERENT U A THAT I CAN LIKE GOING LIKE THE BASIC THING WAS NEWPORT BEACH WHICH I JUST LAST YEAR WENT AND,0,"u- -- I -- I don't -- uh, I don't think we're {BR} really all that much different. u- -- a- -- that I can Like going -- {BR} Like (( )) -- the basic thing was Newport Beach, which I just last year went {BR} and",14.415
../data_processed_voc/wav/voc_21_part_60.wav,../data_processed_voc/txt/voc_21_part_60.txt,YEAH YEAH IT'S BEEN VERY MANAGEABLE,0,yeah yeah It's been very manageable,5.992000000000001
../data_processed_voc/wav/voc_38_part_65.wav,../data_processed_voc/txt/voc_38_part_65.txt,SO IT'S KINDA 'COURSE THEY HAD THE EARTHQUAKE BUT WE JUST WENT TO OH DO THEY,0,"So it's kinda -- 'course they had the earthquake but we just went to -- oh, do they?",5.065
../data_processed_voc/wav/voc_7_part_208.wav,../data_processed_voc/txt/voc_7_part_208.txt,UH NO THEY SPELL IT DIFFERENT IT'S F I L I C E AND F E L I C E BUT IT'S PRONOUNCED THEORETICALLY IT'S PRONOUNCED FELICE FROM THE OLD COUNTRY BUT THEY'RE FELICES HERE BUT THEY ARE DISTANT COUSINS THEY JUST SPELL THE NAME DIFFERENT,0,Uh no they spell it different. It's F I L I C E and F E L I C E but it's pronounced theoretically it's pronounced Felice  from the old country but they're Felices here but they are distant cousins they just spell the name different. {LG},20.618000000000002
../data_processed_voc/wav/voc_23_part_73.wav,../data_processed_voc/txt/voc_23_part_73.txt,JUST IT'S A BIG MASS OF PEOPLE THERE'S LOTTA RETIREES MIXED WITH FAMILIES AND KIDS MIXED WITH PEOPLE WHO'S KIDS JUST MOVED OUT SO EVERYONE'S KIND OF A IN A DIFFERENT SITUATION,0,just -- it's a big mass of people. There's lotta retirees mixed with families and kids -- mixed with people who's kids just moved out so everyone's kind of a in a different situation,10.703
../data_processed_voc/wav/voc_0_part_168.wav,../data_processed_voc/txt/voc_0_part_168.txt,I I GUESS AFTER UH A FEW OTHER PEOPLE FROM DOWN IN THE BAY AREA AND THE LOS ANGELES AREAS CAME UP HERE AND STARTED PROMOTING REDDING UH BRINGING THEIR FRIENDS AND THEY ALL STARTED JUST COMING UP AND THEN THEY GOT IN TO OUR GOVERNMENT AND STARTED DOING THEIR THINGS THEIR WAY UH,0,I I guess after uh a few other people from down in the Bay Area and the Los Angeles areas came up here and started promoting Redding uh bringing their friends. And they all started just coming up. And then they got in to our government. And started doing their things their way uh.,21.319000000000003
../data_processed_voc/wav/voc_25_part_126.wav,../data_processed_voc/txt/voc_25_part_126.txt,I ENJOYED UH I ENJOYED WORKING HERE MORE THAN I WOULD NOW UH THINGS WERE ON A SHAKE HANDS BASIS YOU DIDN'T GET PAPERED TO DEATH BY YOUR ADVERSARIES UM I DIDN'T FEEL LIKE I WAS WASTING TIME THERE WASN'T A LOT OF ANGER AT ONE ANOTHER UH IT WAS UH IT WAS MORE LIKE A FRATERNITY WHERE EVEN THE PEOPLE ON THE OTHER SIDE REALIZED YOU KNOW YOU'RE JUST DOING WHAT YOU HAVE TO DO AND,0,I enjoyed uh -- I enjoyed working here more than I would now. Uh things were on a shake hands basis. You didn't get papered to death by your adversaries. Um I didn't feel like I was wasting time. There wasn't a lot of anger at one another. Uh it was uh -- it was more like a fraternity where even the people on the other side realized you know you're just doing what you have to do and,22.814
../data_processed_voc/wav/voc_17_part_82.wav,../data_processed_voc/txt/voc_17_part_82.txt,YOU KNOW AND THEY KIND OF FORCEFULLY LIKE YOU KNOW WELL LIKE SAY CERTAIN SAYINGS OR THINGS LIKE THAT THAT ARE VERY MUCH SOUTHERN JUST TO KIND OF HOLD ON TO IT I GUESS SO VERSUS I THINK AROUND I THINK AROUND CALIFORNIA AND WHATNOT AND YOU KNOW IN OTHER PARTS OF THE COUNTRY JUST BECAUSE OF SUCH MEDIA PRESENCE THAT EVERYONE YOU KNOW KINDA TRIES TO TALK LIKE THE GUY ON TV YOU KNOW,0,"You know, and they kind of, forcefully like, you know, well, like, say certain sayings or things like that that are very much southern, just to kind of hold on to it, I guess. So versus I think around I think around California and whatnot, and you know, in other parts of the country, just because of such media presence that everyone you know, kinda tries to talk like the guy on T V, you know,",22.375
../data_processed_voc/wav/voc_7_part_61.wav,../data_processed_voc/txt/voc_7_part_61.txt,THE CLIENTELE WASN'T THE BEST AND THEY SAID THERE WERE FLEAS AND BEDBUGS AND I MEAN I DON'T KNOW IF ANY OF THIS IS TRUE BUT I JUST KNOW MY MOM TOLD ME YOU DON'T GO LIKE I WORKED FOR THE TRAFFIC PATROL IN AT FREMONT YOU PUTTING OUT THE,0,The clientele wasn't the best {LG} and they said there were fleas and bedbugs and I mean I don't know if any of this is true but I just know my mom told me you don't go like I worked for the traffic patrol in -- at Fremont you putting out the --,20.375
../data_processed_voc/wav/voc_31_part_59.wav,../data_processed_voc/txt/voc_31_part_59.txt,IT WAS IT'S KIND OF LIKE UM IT'S THE CLIMATE IS MILD THERE COMPARED TO OTHER PARTS OF ENGLAND,0,It was it's kind of like um it's the climate is mild there compared to other parts of England.,5.12
../data_processed_voc/wav/voc_24_part_148.wav,../data_processed_voc/txt/voc_24_part_148.txt,AND I I DO UNDERSTAND HIS ASPECT THIS WAS SOMETHING HE AND MY DAD USED TO GO ROUNDS ABOUT BECAUSE YOU KNOW MY DAD WOULD BE LIKE OH YOU DRIVE SO FAST AND AND HE DOES HAVE A TENDENCY TO DRIVE FAST BUT IN THAT KIND OF TRAFFIC I KNOW EVEN WHEN I'M IN SACRAMENTO YOU DO HAVE TO PICK IT UP YOU HAVE TO BE MORE DEFENSIVE YOU HAVE TO NOT WAIT FOR A MILE CLEARANCE,0,"and I I do understand his aspect this was something he and my dad used to go rounds about because you know my dad would be like ""Oh you drive so fast"" and and he does have a tendency to drive fast but in that kind of traffic I know even when I'm in Sacramento you do have to pick it up. You have to be more defensive. You have to not wait for a mile clearance",20.776999999999997
../data_processed_voc/wav/voc_36_part_21.wav,../data_processed_voc/txt/voc_36_part_21.txt,SO MY FATHER WENT ON THIS RAMPAGE TO ERADICATE THE POISON OAK IN THE BACKYARD AND YET S PRESERVE THE OAK TREES UM AND USED A SUBSTANCE THAT WE LAUGHINGLY CALLED AGENT ORANGE WHICH IS SOME GOD AWFUL DEFOLIANT THAT HE WAS USING TO KILL THE POISON OAK HE EVENTUALLY DID SO IF WE HAD PICKED UP POISON OAK IT WAS BECAUSE THE CATS OR THE DOG HAD BEEN OUT IN IT SOMEHOW UM BECAUSE THERE WERE NO,0,"So my father went on this rampage to eradicate the poison oak in the backyard and yet s -- preserve the oak trees. Um, and used a substance that we laughingly called ""Agent Orange"" {LG} which is some god-awful defoliant that he was using to kill the poison oak. He eventually did, so if we had picked up poison oak, it was because the cats or the dog had been out in it, somehow. Um, because there were no",21.142
